,USPS,ST,NAME,ZCTA5,LAT,LON
47013,Coimbra,07,Cerdeira,3330-229,40.1098,-8.1107
47014,Coimbra,07,Cimo de Alvem,3330-230,40.1295,-8.1103
47015,Coimbra,07,Comareira,3330-231,40.1295,-8.1103
47016,Coimbra,07,Conhais,3330-232,40.1295,-8.1103
47017,Coimbra,07,Cortecega,3330-233,40.1378,-8.1047
47018,Coimbra,07,Alegria,3330-234,40.1295,-8.1103
47019,Coimbra,07,Esporão,3330-235,40.1249,-8.1218
47020,Coimbra,07,Folgosa,3330-236,40.1225,-8.0888
47021,Coimbra,07,Ladeiras,3330-237,40.133,-8.1257
47022,Coimbra,07,Liboreiro,3330-238,40.1295,-8.1103
47023,Coimbra,07,Manjão,3330-239,40.1295,-8.1103
47024,Coimbra,07,Góis,3330-240,40.1574,-8.1101
47025,Coimbra,07,Casalinho de Baixo,3330-241,40.1574,-8.1101
47026,Coimbra,07,Carvão,3330-242,40.1574,-8.1101
47027,Coimbra,07,Casalinho de Cima,3330-243,40.1574,-8.1101
47028,Coimbra,07,Corte Velha,3330-244,40.1574,-8.1101
47029,Coimbra,07,Luzendas,3330-245,40.1574,-8.1101
47030,Coimbra,07,Góis,3330-246,40.1574,-8.1101
47031,Coimbra,07,Pião,3330-247,40.1574,-8.1101
47032,Coimbra,07,Quinta do Baião,3330-248,40.1574,-8.1101
47033,Coimbra,07,Quinta do Carvão,3330-249,40.1574,-8.1101
47034,Coimbra,07,Raposeira,3330-250,40.135,-8.1206
47035,Coimbra,07,Pontão de Albergaria,3330-251,40.1183,-7.7891
47036,Coimbra,07,Góis,3330-301,40.1574,-8.1101
47037,Coimbra,07,Góis,3330-302,40.1574,-8.1101
47038,Coimbra,07,Góis,3330-303,40.1574,-8.1101
47039,Coimbra,07,Góis,3330-304,40.1574,-8.1101
47040,Coimbra,07,Góis,3330-305,40.1574,-8.1101
47041,Coimbra,07,Góis,3330-306,40.1574,-8.1101
47042,Coimbra,07,Góis,3330-307,40.1574,-8.1101
47043,Coimbra,07,Góis,3330-308,40.1574,-8.1101
47044,Coimbra,07,Góis,3330-309,40.1574,-8.1101
47045,Coimbra,07,Góis,3330-310,40.1574,-8.1101
47046,Coimbra,07,Góis,3330-311,40.1574,-8.1101
47047,Coimbra,07,Góis,3330-312,40.1574,-8.1101
47048,Coimbra,07,Góis,3330-313,40.1574,-8.1101
47049,Coimbra,07,Góis,3330-314,40.1574,-8.1101
47050,Coimbra,07,Góis,3330-315,40.1574,-8.1101
47051,Coimbra,07,Góis,3330-316,40.1574,-8.1101
47052,Coimbra,07,Góis,3330-317,40.1574,-8.1101
47053,Coimbra,07,Góis,3330-318,40.1574,-8.1101
47054,Coimbra,07,Góis,3330-319,40.1574,-8.1101
47055,Coimbra,07,Góis,3330-320,40.1574,-8.1101
47056,Coimbra,07,Góis,3330-321,40.1574,-8.1101
47057,Coimbra,07,Góis,3330-322,40.1574,-8.1101
47058,Coimbra,07,Góis,3330-323,40.1574,-8.1101
47059,Coimbra,07,Góis,3330-324,40.1574,-8.1101
47060,Coimbra,07,Góis,3330-325,40.1574,-8.1101
47061,Coimbra,07,Góis,3330-326,40.1574,-8.1101
47062,Coimbra,07,Góis,3330-327,40.1574,-8.1101
47063,Coimbra,07,Góis,3330-328,40.1574,-8.1101
47064,Coimbra,07,Góis,3330-329,40.1574,-8.1101
47065,Coimbra,07,Góis,3330-330,40.1574,-8.1101
47066,Coimbra,07,Góis,3330-331,40.1574,-8.1101
47067,Coimbra,07,Góis,3330-332,40.1574,-8.1101
47068,Coimbra,07,Góis,3330-333,40.1574,-8.1101
47069,Coimbra,07,Góis,3330-334,40.1574,-8.1101
47070,Coimbra,07,Góis,3330-335,40.1574,-8.1101
47071,Coimbra,07,Góis,3330-336,40.1574,-8.1101
47072,Coimbra,07,Góis,3330-337,40.1574,-8.1101
47073,Coimbra,07,Góis,3330-338,40.1574,-8.1101
47074,Coimbra,07,Góis,3330-340,40.1574,-8.1101
47075,Coimbra,07,Góis,3330-341,40.1574,-8.1101
47076,Coimbra,07,Góis,3330-342,40.1574,-8.1101
47077,Coimbra,07,Góis,3330-343,40.1574,-8.1101
47078,Coimbra,07,Góis,3330-344,40.1574,-8.1101
47079,Coimbra,07,Góis,3330-345,40.1574,-8.1101
47080,Coimbra,07,Góis,3330-346,40.1574,-8.1101
47081,Coimbra,07,Aigra Velha,3330-347,40.1574,-8.1101
47082,Coimbra,07,Cerejeira,3330-348,40.1574,-8.1101
47083,Coimbra,07,Portela de Góis,3330-350,40.1448,-8.1392
47084,Coimbra,07,Póvoa de Cerdeira,3330-351,40.1348,-8.1224
47085,Coimbra,07,Vale Torto,3330-352,40.1022,-8.1179
47086,Coimbra,07,Vale Travasso,3330-353,40.1348,-8.1224
47087,Coimbra,07,Góis,3330-354,40.1574,-8.1101
47088,Coimbra,07,Oliveirinhas,3330-401,40.1329,-8.1126
47089,Coimbra,07,Passo,3330-402,40.1329,-8.1126
47090,Coimbra,07,Sacões,3330-403,40.1616,-8.1531
47091,Coimbra,07,Telhada,3330-404,40.1864,-8.1487
47092,Coimbra,07,Terras,3330-405,40.1329,-8.1126
47093,Coimbra,07,Topa,3330-406,40.1329,-8.1126
47094,Coimbra,07,Vila Nova do Ceira,3330-407,40.1329,-8.1126
47095,Coimbra,07,Várzea Pequena,3330-408,40.1859,-8.1489
47096,Coimbra,07,Arrassaio,3330-409,40.1329,-8.1126
47097,Coimbra,07,Balsas,3330-410,40.189,-8.1507
47098,Coimbra,07,Barreiro,3330-411,40.1864,-8.1487
47099,Coimbra,07,Campelo,3330-412,40.189,-8.1507
47100,Coimbra,07,Caracol,3330-413,40.189,-8.1507
47101,Coimbra,07,Carapinhal,3330-414,40.1979,-8.1535
47102,Coimbra,07,Carvalhais,3330-415,40.1864,-8.1487
47103,Coimbra,07,Casal da Ribeira,3330-416,40.189,-8.1507
47104,Coimbra,07,Cerejal,3330-417,40.189,-8.1507
47105,Coimbra,07,Chão dos Santos,3330-418,40.189,-8.1507
47106,Coimbra,07,Inviando,3330-419,40.1802,-8.1478
47107,Coimbra,07,Juncal,3330-420,40.1865,-8.1638
47108,Coimbra,07,Linteiro,3330-421,40.1558,-8.0896
47109,Coimbra,07,Mata,3330-422,40.1864,-8.1487
47110,Coimbra,07,Monteira,3330-423,40.1665,-8.1488
47111,Coimbra,07,Murtinheira,3330-424,40.1802,-8.1657
47112,Coimbra,07,Cabril,3330-425,40.1864,-8.1487
47113,Coimbra,07,Farroiba,3330-426,40.1558,-8.0896
47114,Coimbra,07,Formiga,3330-427,40.1558,-8.0896
47115,Coimbra,07,Fonte do Soito,3330-428,40.1558,-8.0896
47116,Coimbra,07,Gaia,3330-429,40.1558,-8.0896
47117,Coimbra,07,Picarotos,3330-430,40.2428,-8.1586
47118,Coimbra,07,Rojão,3330-431,40.2428,-8.1586
47119,Coimbra,07,Salgueiral,3330-432,40.1864,-8.1487
47120,Coimbra,07,Santo Velho,3330-433,40.2428,-8.1586
47121,Coimbra,07,Sobreira,3330-434,40.1864,-8.1487
47122,Coimbra,07,Terras da Lomba,3330-435,40.2428,-8.1586
47123,Coimbra,07,Vale do Couro,3330-436,40.2428,-8.1586
47124,Coimbra,07,Vale de Oleiras,3330-437,40.2428,-8.1586
47125,Coimbra,07,Vila Nova do Ceira,3330-451,40.1714,-8.1195
47126,Coimbra,07,Vila Nova do Ceira,3330-452,40.1714,-8.1195
47127,Coimbra,07,Vila Nova do Ceira,3330-453,40.1714,-8.1195
47128,Coimbra,07,Vila Nova do Ceira,3330-454,40.1714,-8.1195
47129,Coimbra,07,Vila Nova do Ceira,3330-455,40.1714,-8.1195
47130,Coimbra,07,Vila Nova do Ceira,3330-456,40.1714,-8.1195
47131,Coimbra,07,Vila Nova do Ceira,3330-457,40.1714,-8.1195
47132,Coimbra,07,Vila Nova do Ceira,3330-458,40.1714,-8.1195
47133,Coimbra,07,Vila Nova do Ceira,3330-459,40.1714,-8.1195
47134,Coimbra,07,Vila Nova do Ceira,3330-460,40.1714,-8.1195
47135,Coimbra,07,Vila Nova do Ceira,3330-461,40.1714,-8.1195
47136,Coimbra,07,Vila Nova do Ceira,3330-462,40.1714,-8.1195
47137,Coimbra,07,Vila Nova do Ceira,3330-463,40.1714,-8.1195
47138,Coimbra,07,Vila Nova do Ceira,3330-464,40.1714,-8.1195
47139,Coimbra,07,Alvares,3330-998,40.0171,-8.0993
47140,Coimbra,07,Góis,3330-999,40.1574,-8.1101
47141,Coimbra,07,Góis,3334-001,40.1574,-8.1101
47142,Coimbra,07,Lousã,3200-000,40.1167,-8.2492
47143,Coimbra,07,Lousã,3200-001,40.1167,-8.2492
47144,Coimbra,07,Lousã,3200-002,40.1167,-8.2492
47145,Coimbra,07,Casal de Ermio,3200-010,40.1542,-8.2442
47146,Coimbra,07,Alçaperna,3200-020,40.2378,-8.2451
47147,Coimbra,07,Areias Novas,3200-021,40.2378,-8.2451
47148,Coimbra,07,Barreiros,3200-022,40.1659,-8.2728
47149,Coimbra,07,Cabeço,3200-023,40.2378,-8.2451
47150,Coimbra,07,Carvalhal,3200-024,40.1659,-8.2728
47151,Coimbra,07,Casinha,3200-025,40.2378,-8.2451
47152,Coimbra,07,Covelos,3200-026,40.1729,-8.282
47153,Coimbra,07,Estrada da Videira,3200-027,40.2378,-8.2451
47154,Coimbra,07,Fonte da Pulga,3200-028,40.2378,-8.2451
47155,Coimbra,07,Lugar de Baixo,3200-029,40.2378,-8.2451
47156,Coimbra,07,Lugar de Cima,3200-030,40.1783,-8.2654
47157,Coimbra,07,Marmeleira,3200-031,40.1766,-8.2651
47158,Coimbra,07,Marola,3200-032,40.1783,-8.2654
47159,Coimbra,07,Moita do Ceira,3200-033,40.1783,-8.2654
47160,Coimbra,07,Paúlas,3200-034,40.1783,-8.2654
47161,Coimbra,07,Pombal,3200-036,40.1659,-8.2728
47162,Coimbra,07,Ponte Velha,3200-037,40.1799,-8.2657
47163,Coimbra,07,Relvios,3200-038,40.1783,-8.2654
47164,Coimbra,07,Sacouto,3200-039,40.1783,-8.2654
47165,Coimbra,07,Tojeira,3200-040,40.1659,-8.2728
47166,Coimbra,07,Travasso,3200-041,40.1659,-8.2728
47167,Coimbra,07,Travessas,3200-042,40.1659,-8.2728
47168,Coimbra,07,Vale da Casa,3200-043,40.2135,-8.1654
47169,Coimbra,07,Vale de Aires,3200-044,40.2135,-8.1654
47170,Coimbra,07,Vale Escuro,3200-045,40.2135,-8.1654
47171,Coimbra,07,Vale Ferro,3200-046,40.2135,-8.1654
47172,Coimbra,07,Vale Sancho,3200-047,40.2135,-8.1654
47173,Coimbra,07,Videira,3200-048,40.2135,-8.1654
47174,Coimbra,07,Mingachos,3200-049,40.2135,-8.1654
47175,Coimbra,07,Framilo,3200-050,40.1773,-8.2424
47176,Coimbra,07,Vale da Clara,3200-051,40.1773,-8.2424
47177,Coimbra,07,Alfocheira,3200-060,40.1105,-8.2351
47178,Coimbra,07,Alto Vistoso,3200-061,40.1103,-8.242
47179,Coimbra,07,Arinto,3200-062,40.1103,-8.242
47180,Coimbra,07,Cabeço do Moiro,3200-064,40.1103,-8.242
47181,Coimbra,07,Cabo do Soito,3200-065,40.1036,-8.2418
47182,Coimbra,07,Cacilhas,3200-066,40.1103,-8.242
47183,Coimbra,07,Cano,3200-068,40.1103,-8.242
47184,Coimbra,07,Lousã,3200-069,40.1167,-8.2492
47185,Coimbra,07,Casal da Póvoa,3200-070,40.0902,-8.2468
47186,Coimbra,07,Casal dos Rios,3200-071,40.0902,-8.2468
47187,Coimbra,07,Casal Novo,3200-072,40.0924,-8.2358
47188,Coimbra,07,Catarredor,3200-073,40.0751,-8.2193
47189,Coimbra,07,Ceira dos Vales,3200-074,40.0902,-8.2468
47190,Coimbra,07,Chiqueiro,3200-075,40.0868,-8.2331
47191,Coimbra,07,Codessais,3200-076,40.0902,-8.2468
47192,Coimbra,07,Cômoros,3200-077,40.1136,-8.2626
47193,Coimbra,07,Cornaga,3200-078,40.0902,-8.2468
47194,Coimbra,07,Cova do Lobo,3200-079,40.0967,-8.2402
47195,Coimbra,07,Lousã,3200-080,40.1167,-8.2492
47196,Coimbra,07,Cume,3200-081,40.1429,-8.2899
47197,Coimbra,07,Eira de Calva,3200-082,40.0936,-8.2818
47198,Coimbra,07,Espinheiro,3200-083,40.122,-8.274
47199,Coimbra,07,Favariça,3200-084,40.1195,-8.2635
47200,Coimbra,07,Lousã,3200-085,40.1167,-8.2492
47201,Coimbra,07,Fontainhas,3200-086,40.1303,-8.2652
47202,Coimbra,07,Lousã,3200-088,40.1167,-8.2492
47203,Coimbra,07,Fórneas,3200-089,40.1195,-8.2635
47204,Coimbra,07,Fráguas,3200-090,40.1163,-8.2764
47205,Coimbra,07,Lagartixa,3200-091,40.1163,-8.2764
47206,Coimbra,07,Levada,3200-092,40.1163,-8.2764
47207,Coimbra,07,Levegadas,3200-093,40.1163,-8.2764
47208,Coimbra,07,Marco do Espinho,3200-094,40.1163,-8.2764
47209,Coimbra,07,Meiral,3200-095,40.1163,-8.2764
47210,Coimbra,07,Cova da Areia,3200-095,40.1163,-8.2764
47211,Coimbra,07,Moita,3200-096,40.1217,-8.2662
47212,Coimbra,07,Olival,3200-097,40.1163,-8.2764
47213,Coimbra,07,Padrão,3200-098,40.1064,-8.3025
47214,Coimbra,07,Papanata,3200-099,40.1207,-8.2605
47215,Coimbra,07,Parque Industrial dos Matinhos,3200-100,40.1098,-8.2607
47216,Coimbra,07,Pegos,3200-101,40.1039,-8.2946
47217,Coimbra,07,Lousã,3200-102,40.1167,-8.2492
47218,Coimbra,07,Picoto,3200-103,40.0967,-8.2402
47219,Coimbra,07,Pisão,3200-104,40.1659,-8.2728
47220,Coimbra,07,Pisoeiro,3200-105,40.1098,-8.2607
47221,Coimbra,07,Lousã,3200-106,40.1167,-8.2492
47222,Coimbra,07,Lousã,3200-107,40.1167,-8.2492
47223,Coimbra,07,Ponte Quadiz,3200-108,40.1098,-8.2607
47224,Coimbra,07,Porta da Reguenga,3200-109,40.1098,-8.2607
47225,Coimbra,07,Portela de Vale Maceira,3200-110,40.1076,-8.2947
47226,Coimbra,07,Porto da Pedra,3200-111,40.0975,-8.2879
47227,Coimbra,07,Pousafoles,3200-112,40.1659,-8.2728
47228,Coimbra,07,Póvoa da Lousã,3200-113,40.1076,-8.2947
47229,Coimbra,07,Ramalhais,3200-114,40.1266,-8.2536
47230,Coimbra,07,Regueiro,3200-115,40.1076,-8.2947
47231,Coimbra,07,Reguengo,3200-116,40.1076,-8.2947
47232,Coimbra,07,Ribeira,3200-117,40.1343,-8.2624
47233,Coimbra,07,Ribeiro Branco,3200-118,40.1076,-8.2947
47234,Coimbra,07,Santa Luzia,3200-119,40.1281,-8.2773
47235,Coimbra,07,Talasnal,3200-120,40.0924,-8.2255
47236,Coimbra,07,Tapada do Penedo,3200-121,40.1032,-8.2541
47237,Coimbra,07,Lousã,3200-122,40.1167,-8.2492
47238,Coimbra,07,Lousã,3200-123,40.1167,-8.2492
47239,Coimbra,07,Vale de Neira,3200-124,40.1013,-8.2769
47240,Coimbra,07,Vale de Neira-a-Velha,3200-125,40.1032,-8.2541
47241,Coimbra,07,Vale Domingos,3200-126,40.1032,-8.2541
47242,Coimbra,07,Vale Maceira,3200-127,40.0993,-8.2642
47243,Coimbra,07,Vale Nogueira,3200-128,40.093,-8.2598
47244,Coimbra,07,Vale Pereira do Areal,3200-129,40.1032,-8.2541
47245,Coimbra,07,Vale Porto da Pedra,3200-130,40.1167,-8.2492
47246,Coimbra,07,Vaqueirinho,3200-131,40.1167,-8.2492
47247,Coimbra,07,Zambujeiro,3200-132,40.0967,-8.2402
47248,Coimbra,07,Zona Industrial do Alto do Padrão,3200-133,40.1167,-8.2492
47249,Coimbra,07,Senhora das Barraquinhas,3200-134,40.1167,-8.2492
47250,Coimbra,07,Lousã,3200-136,40.1167,-8.2492
47251,Coimbra,07,Lousã,3200-138,40.1167,-8.2492
47252,Coimbra,07,Lousã,3200-139,40.1167,-8.2492
47253,Coimbra,07,Lousã,3200-140,40.1167,-8.2492
47254,Coimbra,07,Lousã,3200-141,40.1167,-8.2492
47255,Coimbra,07,Lousã,3200-142,40.1167,-8.2492
47256,Coimbra,07,Lousã,3200-143,40.1167,-8.2492
47257,Coimbra,07,Lousã,3200-144,40.1167,-8.2492
47258,Coimbra,07,Lousã,3200-145,40.1167,-8.2492
47259,Coimbra,07,Lousã,3200-146,40.1167,-8.2492
47260,Coimbra,07,Lousã,3200-147,40.1167,-8.2492
47261,Coimbra,07,Lousã,3200-148,40.1167,-8.2492
47262,Coimbra,07,Lousã,3200-149,40.1167,-8.2492
47263,Coimbra,07,Lousã,3200-150,40.1167,-8.2492
47264,Coimbra,07,Lousã,3200-151,40.1167,-8.2492
47265,Coimbra,07,Lousã,3200-152,40.1167,-8.2492
47266,Coimbra,07,Lousã,3200-153,40.1167,-8.2492
47267,Coimbra,07,Lousã,3200-154,40.1167,-8.2492
47268,Coimbra,07,Lousã,3200-155,40.1167,-8.2492
47269,Coimbra,07,Lousã,3200-156,40.1167,-8.2492
47270,Coimbra,07,Lousã,3200-157,40.1167,-8.2492
47271,Coimbra,07,Lousã,3200-158,40.1167,-8.2492
47272,Coimbra,07,Lousã,3200-159,40.1167,-8.2492
47273,Coimbra,07,Lousã,3200-160,40.1167,-8.2492
47274,Coimbra,07,Lousã,3200-161,40.1167,-8.2492
47275,Coimbra,07,Lousã,3200-162,40.1167,-8.2492
47276,Coimbra,07,Lousã,3200-163,40.1167,-8.2492
47277,Coimbra,07,Lousã,3200-200,40.1167,-8.2492
47278,Coimbra,07,Lousã,3200-201,40.1167,-8.2492
47279,Coimbra,07,Lousã,3200-202,40.1167,-8.2492
47280,Coimbra,07,Lousã,3200-203,40.1167,-8.2492
47281,Coimbra,07,Lousã,3200-204,40.1167,-8.2492
47282,Coimbra,07,Lousã,3200-205,40.1167,-8.2492
47283,Coimbra,07,Lousã,3200-206,40.1167,-8.2492
47284,Coimbra,07,Lousã,3200-207,40.1167,-8.2492
47285,Coimbra,07,Lousã,3200-208,40.1167,-8.2492
47286,Coimbra,07,Lousã,3200-209,40.1167,-8.2492
47287,Coimbra,07,Lousã,3200-210,40.1167,-8.2492
47288,Coimbra,07,Lousã,3200-211,40.1167,-8.2492
47289,Coimbra,07,Lousã,3200-212,40.1167,-8.2492
47290,Coimbra,07,Lousã,3200-213,40.1167,-8.2492
47291,Coimbra,07,Lousã,3200-214,40.1167,-8.2492
47292,Coimbra,07,Lousã,3200-215,40.1167,-8.2492
47293,Coimbra,07,Lousã,3200-216,40.1167,-8.2492
47294,Coimbra,07,Lousã,3200-217,40.1167,-8.2492
47295,Coimbra,07,Lousã,3200-218,40.1167,-8.2492
47296,Coimbra,07,Lousã,3200-219,40.1167,-8.2492
47297,Coimbra,07,Lousã,3200-220,40.1167,-8.2492
47298,Coimbra,07,Lousã,3200-221,40.1167,-8.2492
47299,Coimbra,07,Lousã,3200-222,40.1167,-8.2492
47300,Coimbra,07,Lousã,3200-223,40.1167,-8.2492
47301,Coimbra,07,Lousã,3200-224,40.1167,-8.2492
47302,Coimbra,07,Lousã,3200-225,40.1167,-8.2492
47303,Coimbra,07,Lousã,3200-226,40.1167,-8.2492
47304,Coimbra,07,Lousã,3200-227,40.1167,-8.2492
47305,Coimbra,07,Lousã,3200-228,40.1167,-8.2492
47306,Coimbra,07,Lousã,3200-229,40.1167,-8.2492
47307,Coimbra,07,Lousã,3200-230,40.1167,-8.2492
47308,Coimbra,07,Lousã,3200-231,40.1167,-8.2492
47309,Coimbra,07,Lousã,3200-232,40.1167,-8.2492
47310,Coimbra,07,Lousã,3200-233,40.1167,-8.2492
47311,Coimbra,07,Lousã,3200-234,40.1167,-8.2492
47312,Coimbra,07,Lousã,3200-235,40.1167,-8.2492
47313,Coimbra,07,Lousã,3200-236,40.1167,-8.2492
47314,Coimbra,07,Lousã,3200-237,40.1167,-8.2492
47315,Coimbra,07,Lousã,3200-238,40.1167,-8.2492
47316,Coimbra,07,Lousã,3200-239,40.1167,-8.2492
47317,Coimbra,07,Lousã,3200-240,40.1167,-8.2492
47318,Coimbra,07,Lousã,3200-241,40.1167,-8.2492
47319,Coimbra,07,Lousã,3200-242,40.1167,-8.2492
47320,Coimbra,07,Lousã,3200-243,40.1167,-8.2492
47321,Coimbra,07,Lousã,3200-244,40.1167,-8.2492
47322,Coimbra,07,Lousã,3200-245,40.1167,-8.2492
47323,Coimbra,07,Lousã,3200-246,40.1167,-8.2492
47324,Coimbra,07,Lousã,3200-247,40.1167,-8.2492
47325,Coimbra,07,Lousã,3200-248,40.1167,-8.2492
47326,Coimbra,07,Lousã,3200-249,40.1167,-8.2492
47327,Coimbra,07,Lousã,3200-250,40.1167,-8.2492
47328,Coimbra,07,Lousã,3200-251,40.1167,-8.2492
47329,Coimbra,07,Lousã,3200-252,40.1167,-8.2492
47330,Coimbra,07,Lousã,3200-253,40.1167,-8.2492
47331,Coimbra,07,Lousã,3200-254,40.1167,-8.2492
47332,Coimbra,07,Lousã,3200-255,40.1167,-8.2492
47333,Coimbra,07,Lousã,3200-256,40.1167,-8.2492
47334,Coimbra,07,Lousã,3200-257,40.1167,-8.2492
47335,Coimbra,07,Lousã,3200-258,40.1167,-8.2492
47336,Coimbra,07,Lousã,3200-259,40.1167,-8.2492
47337,Coimbra,07,Lousã,3200-260,40.1167,-8.2492
47338,Coimbra,07,Lousã,3200-261,40.1167,-8.2492
47339,Coimbra,07,Lousã,3200-263,40.1167,-8.2492
47340,Coimbra,07,Lousã,3200-264,40.1167,-8.2492
47341,Coimbra,07,Lousã,3200-265,40.1167,-8.2492
47342,Coimbra,07,Lousã,3200-266,40.1167,-8.2492
47343,Coimbra,07,Lousã,3200-267,40.1167,-8.2492
47344,Coimbra,07,Lousã,3200-268,40.1167,-8.2492
47345,Coimbra,07,Lousã,3200-272,40.1167,-8.2492
47346,Coimbra,07,Lousã,3200-273,40.1167,-8.2492
47347,Coimbra,07,Codessais,3200-274,40.1167,-8.2492
47348,Coimbra,07,Silveira de Cima,3200-276,40.1167,-8.2492
47349,Coimbra,07,Lousã,3200-280,40.1167,-8.2492
47350,Coimbra,07,Alcaide,3200-300,40.1509,-8.1902
47351,Coimbra,07,Almas,3200-301,40.1509,-8.1902
47352,Coimbra,07,Amiais,3200-302,40.1509,-8.1902
47353,Coimbra,07,Avessada,3200-303,40.1408,-8.1732
47354,Coimbra,07,Bairro da Estação,3200-304,40.1509,-8.1902
47355,Coimbra,07,Boavista,3200-305,40.1645,-8.1911
47356,Coimbra,07,Boque,3200-306,40.1546,-8.2228
47357,Coimbra,07,Braçal,3200-307,40.1797,-8.1822
47358,Coimbra,07,Breja,3200-308,40.1509,-8.1902
47359,Coimbra,07,Cabanões,3200-309,40.1287,-8.1828
47360,Coimbra,07,Cabril,3200-310,40.1645,-8.1911
47361,Coimbra,07,Campos,3200-311,40.217,-8.3746
47362,Coimbra,07,Casal de Santo António,3200-312,40.1645,-8.1911
47363,Coimbra,07,Casal São Miguel,3200-313,40.217,-8.3746
47364,Coimbra,07,Catassilva,3200-314,40.217,-8.3746
47365,Coimbra,07,Chã,3200-315,40.217,-8.3746
47366,Coimbra,07,Codessais,3200-316,40.217,-8.3746
47367,Coimbra,07,Covas,3200-317,40.1645,-8.1911
47368,Coimbra,07,Feira dos Bois,3200-318,40.217,-8.3746
47369,Coimbra,07,Fonte Fria,3200-319,40.217,-8.3746
47370,Coimbra,07,Gândara,3200-320,40.1645,-8.1911
47371,Coimbra,07,Golpilhares,3200-321,40.1376,-8.2049
47372,Coimbra,07,Levegadas,3200-322,40.1639,-8.2052
47373,Coimbra,07,Lomba,3200-323,40.1771,-8.1915
47374,Coimbra,07,Lomba de Alveite,3200-324,40.1771,-8.1915
47375,Coimbra,07,Maria Mendes,3200-325,40.1639,-8.2052
47376,Coimbra,07,Matas,3200-326,40.1393,-8.1731
47377,Coimbra,07,Moinho Velho,3200-327,40.1645,-8.1911
47378,Coimbra,07,Moinhos,3200-328,40.1645,-8.1911
47379,Coimbra,07,Outeiro,3200-329,40.1645,-8.1911
47380,Coimbra,07,Passal,3200-330,40.1704,-8.1966
47381,Coimbra,07,Pereiro,3200-331,40.1645,-8.1911
47382,Coimbra,07,Pico,3200-332,40.1704,-8.1966
47383,Coimbra,07,Ponte,3200-333,40.1645,-8.1911
47384,Coimbra,07,Póvoa,3200-334,40.1574,-8.2266
47385,Coimbra,07,4 Águas,3200-335,40.1704,-8.1966
47386,Coimbra,07,Quinta,3200-336,40.1645,-8.1911
47387,Coimbra,07,Rascoas,3200-337,40.1704,-8.1966
47388,Coimbra,07,Redoiça,3200-338,40.1704,-8.1966
47389,Coimbra,07,Relvas,3200-339,40.1645,-8.1911
47390,Coimbra,07,Ribeira Cimeira,3200-340,40.1645,-8.1911
47391,Coimbra,07,Ribeira do Conde,3200-341,40.1733,-8.1804
47392,Coimbra,07,Ribeira Fundeira,3200-342,40.1725,-8.2006
47393,Coimbra,07,Rodas,3200-343,40.1725,-8.2006
47394,Coimbra,07,Santo Aleixo,3200-344,40.1725,-8.2006
47395,Coimbra,07,Santo Ovídeo,3200-345,40.1725,-8.2006
47396,Coimbra,07,Serobela,3200-346,40.1725,-8.2006
47397,Coimbra,07,Silvares,3200-347,40.1725,-8.2006
47398,Coimbra,07,Soutelã,3200-348,40.1725,-8.2006
47399,Coimbra,07,Soutelo,3200-349,40.1645,-8.1911
47400,Coimbra,07,Terra da Gaga,3200-350,40.1625,-8.2048
47401,Coimbra,07,Tojal,3200-351,40.1612,-8.1971
47402,Coimbra,07,Valada,3200-352,40.1645,-8.1911
47403,Coimbra,07,Vale Carvalhos,3200-353,40.1625,-8.2048
47404,Coimbra,07,Vale Figueira,3200-354,40.1645,-8.1911
47405,Coimbra,07,Vale Madeiros,3200-355,40.1637,-8.2125
47406,Coimbra,07,Vale Raiz,3200-356,40.1625,-8.2048
47407,Coimbra,07,Valeiro,3200-357,40.1625,-8.2048
47408,Coimbra,07,Vila Cova do Barro,3200-358,40.1625,-8.2048
47409,Coimbra,07,Alveite Pequeno,3200-360,40.1981,-8.1938
47410,Coimbra,07,Forcado,3200-361,40.1645,-8.1911
47411,Coimbra,07,Cova do Ouro,3200-362,40.1645,-8.1911
47412,Coimbra,07,Lousã,3200-370,40.1167,-8.2492
47413,Coimbra,07,Casais,3200-371,40.0953,-8.3865
47414,Coimbra,07,Casal Espírito Santo,3200-372,40.1307,-8.2417
47415,Coimbra,07,Covão,3200-373,40.0321,-8.075
47416,Coimbra,07,Covão de Baixo,3200-374,40.1075,-8.2385
47417,Coimbra,07,Cruz da Gândara,3200-375,40.1075,-8.2385
47418,Coimbra,07,Fiscal,3200-376,40.1159,-8.2283
47419,Coimbra,07,Freixo,3200-377,40.1368,-8.2461
47420,Coimbra,07,Gândara,3200-378,40.125,-8.2425
47421,Coimbra,07,Mó de Fiscal,3200-379,40.1075,-8.2385
47422,Coimbra,07,Póvoa de Fiscal,3200-380,40.1381,-8.2235
47423,Coimbra,07,Prilhão,3200-381,40.1403,-8.2079
47424,Coimbra,07,Quinta de Fiscal,3200-382,40.1381,-8.2235
47425,Coimbra,07,Regadas do Vale,3200-383,40.1381,-8.2235
47426,Coimbra,07,Reguengo,3200-384,40.1381,-8.2235
47427,Coimbra,07,Relvas do Freixo,3200-385,40.1381,-8.2235
47428,Coimbra,07,Ribeira dos Casais,3200-386,40.1381,-8.2235
47429,Coimbra,07,Ribeira Maior,3200-387,40.1381,-8.2235
47430,Coimbra,07,Rogela,3200-388,40.136,-8.239
47431,Coimbra,07,Sarnadinha,3200-389,40.1381,-8.2235
